rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/entropy_loss,train/approx_kl,train/clip_range,train/n_updates,train/clip_fraction,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/loss,train/explained_variance
443.88,1211.4886,191,905,23470080,25905,-2.632689242735505,0.012415071,0.2,8010,0.1158349609375,0.0003,-0.001118249376431777,0.09589952599172345,0.11409991979598999,0.8505932539701462
446.6,1169.8745,192,906,23592960,26040,-2.6384542858973146,0.015036132,0.2,8020,0.11600748697916667,0.0003,-0.0015839939004308689,0.11740565867114734,0.028208762407302856,0.7973524481058121
450.0,1257.9875,193,905,23715840,26179,-2.594287401524683,0.013717153,0.2,8030,0.11335286458333334,0.0003,-0.0012961182671188,0.10455607907579785,0.053377069532871246,0.7950314730405807
450.0,1222.284,194,905,23838720,26315,-2.587434104842444,0.013552517,0.2,8040,0.11571533203125,0.0003,-0.0019494686498910596,0.09842890270512726,-0.0055114589631557465,0.8219100534915924
450.0,1311.4055,195,905,23961600,26451,-2.610827441227933,0.015455884,0.2,8050,0.12143961588541667,0.0003,-0.0021586933984265974,0.1014278200003658,-0.0028056781738996506,0.8399017304182053
450.0,1309.7792,196,905,24084480,26584,-2.661646895110607,0.013605108,0.2,8060,0.11578287760416667,0.0003,0.0007134578122653086,0.1255455482184334,0.04385531321167946,0.7778743654489517
450.0,1308.9862,197,905,24207360,26719,-2.6172508388012647,0.012498076,0.2,8070,0.110068359375,0.0003,-0.0018870371499603304,0.11301297876552174,0.18241125345230103,0.805038645863533
450.0,1225.7133,198,906,24330240,26851,-2.646658243201673,0.0128531335,0.2,8080,0.11025553385416667,0.0003,-0.0017089502276212442,0.10947729417763184,0.11191821098327637,0.8280811905860901
450.0,1259.0383,199,906,24453120,26985,-2.650017627105117,0.011142352,0.2,8090,0.10306722005208334,0.0003,-0.00135919017130315,0.11218777058039753,0.12120559066534042,0.8187741041183472
450.0,1210.7758,200,906,24576000,27120,-2.6735344820345444,0.011106012,0.2,8100,0.11319173177083333,0.0003,-0.001624416717083174,0.10835338648209775,0.040821682661771774,0.8378496468067169
450.0,1129.9333,201,906,24698880,27256,-2.6454903012265762,0.010656425,0.2,8110,0.10694173177083334,0.0003,-0.0016037129523222878,0.10458948585757753,-0.005915282294154167,0.8259320855140686
450.0,1243.9296,202,906,24821760,27392,-2.6511319356411693,0.010430029,0.2,8120,0.1087255859375,0.0003,-0.0014615002924407842,0.10904148644222005,0.049499187618494034,0.7896220684051514
450.0,1151.7292,203,906,24944640,27528,-2.634836692735553,0.011408281,0.2,8130,0.10383870442708333,0.0003,-0.0013389730150872006,0.10623091948664902,0.005525629967451096,0.7918646037578583
450.0,1177.8654,204,906,25067520,27661,-2.6396157160649696,0.011477973,0.2,8140,0.10830891927083333,0.0003,-0.0021916196202619175,0.09618150762738271,0.030205797404050827,0.8330505341291428
450.0,1359.8031,205,906,25190400,27796,-2.630406674047311,0.011741964,0.2,8150,0.10627604166666667,0.0003,-0.00154962108274655,0.11116241359375029,-0.00273740291595459,0.842278927564621
450.0,1228.5327,206,906,25313280,27932,-2.6928309374675155,0.010958834,0.2,8160,0.11281982421875,0.0003,-0.0011519670998131914,0.13841707505431258,-0.022731855511665344,0.7582412213087082
450.0,1269.2162,207,906,25436160,28068,-2.628974020568033,0.01143073,0.2,8170,0.11840576171875,0.0003,-0.0021033473654279078,0.09829995502373398,0.19802626967430115,0.8611844927072525
450.0,1202.25,208,906,25559040,28201,-2.6225958178937434,0.011383818,0.2,8180,0.10837239583333333,0.0003,-0.0014626380730199647,0.10626261193591442,0.014066177420318127,0.8316183090209961
446.48,1245.2566,209,906,25681920,28334,-2.567911217349271,0.01336759,0.2,8190,0.11428792317708333,0.0003,-0.0018327952672795315,0.10122784081436596,0.04443478584289551,0.8207854181528091
444.42,1160.9402,210,906,25804800,28467,-2.582328908890486,0.01421346,0.2,8200,0.11317952473958333,0.0003,-0.0012080709882320662,0.10031667113891066,0.038008783012628555,0.8070923984050751
450.0,1178.5905,211,906,25927680,28602,-2.5704953755438327,0.013378485,0.2,8210,0.10922200520833333,0.0003,-0.0014251620950441672,0.1026245857988882,-0.0077911801636219025,0.8208461552858353
450.0,1231.5774,212,906,26050560,28734,-2.5829960019141436,0.012518894,0.2,8220,0.1119677734375,0.0003,-0.001626522640526673,0.10745117286186238,0.04675033688545227,0.8164583891630173
450.0,1252.7317,213,906,26173440,28870,-2.608916963127752,0.011617331,0.2,8230,0.11892659505208333,0.0003,-0.001819824672602408,0.10107671485704486,0.011802822351455688,0.850692480802536
450.0,1308.2672,214,906,26296320,29003,-2.6364259495710334,0.010488475,0.2,8240,0.10799967447916667,0.0003,-0.0011982533100429768,0.12146219350965111,0.0798240453004837,0.8177766352891922
450.0,1329.3655,215,906,26419200,29139,-2.648564247973263,0.011305979,0.2,8250,0.11223307291666666,0.0003,-0.001245726818760886,0.12063266740306669,0.06835605204105377,0.8115031570196152
450.0,1265.3469,216,906,26542080,29276,-2.619084729030728,0.011391295,0.2,8260,0.11083089192708333,0.0003,-0.0014394758440676014,0.12412519893987337,0.15216092765331268,0.828179657459259
450.0,1187.1904,217,906,26664960,29413,-2.56284317911913,0.012327086,0.2,8270,0.10671793619791667,0.0003,-0.0018726648156128553,0.10471488682276686,-0.005183504894375801,0.8275807946920395
450.0,1263.3617,218,906,26787840,29549,-2.5694121316447855,0.010574072,0.2,8280,0.10431966145833334,0.0003,-0.0015454779591224602,0.09812353661540935,0.06522081792354584,0.7999241352081299
450.0,1240.4131,219,906,26910720,29682,-2.63500566487511,0.011151437,0.2,8290,0.10880452473958334,0.0003,-0.0015052482374327762,0.10879827963629699,0.04181569442152977,0.8082539737224579
450.0,1314.7007,220,906,27033600,29818,-2.612804188976685,0.011591462,0.2,8300,0.1080078125,0.0003,-0.0012608054553493275,0.10553196489000886,0.012634139508008957,0.7912445962429047
450.0,1238.7072,221,906,27156480,29951,-2.7017461761211354,0.01180749,0.2,8310,0.11083414713541667,0.0003,-0.0015234733627524596,0.13283934858850746,0.07183980941772461,0.7905654907226562
450.0,1267.8987,222,906,27279360,30087,-2.6317410390327374,0.011590914,0.2,8320,0.1040966796875,0.0003,-0.001791963965464068,0.10352471206099532,0.0890568196773529,0.813583105802536
450.0,1224.1235,223,906,27402240,30223,-2.685061428062618,0.010782995,0.2,8330,0.10231852213541667,0.0003,-0.0009417592947283993,0.11596902791124497,0.031743813306093216,0.8265518397092819
450.0,1281.2764,224,906,27525120,30359,-2.7138022570684552,0.01067177,0.2,8340,0.10546468098958334,0.0003,-0.0013587142321891102,0.11119017439620317,0.058580756187438965,0.8318925201892853
450.0,1243.9352,225,906,27648000,30497,-2.6518907077113787,0.011152212,0.2,8350,0.10785563151041666,0.0003,-0.0017222527430749324,0.11318415172752187,0.06441698223352432,0.7931331396102905
450.0,1343.6317,226,906,27770880,30632,-2.6269316509117684,0.011391721,0.2,8360,0.10317220052083333,0.0003,-0.0013389885249792618,0.10654362292831744,0.03268313407897949,0.7935464531183243
450.0,1393.9397,227,906,27893760,30765,-2.6818428244441748,0.01084313,0.2,8370,0.10802571614583334,0.0003,-0.0010894792478939052,0.11278283217043887,0.10229089856147766,0.7703936994075775
450.0,1302.5126,228,906,28016640,30899,-2.728518165759742,0.011043034,0.2,8380,0.10603678385416666,0.0003,-0.0011830626420184368,0.126676697506288,0.006040789186954498,0.7567086219787598
448.36,1260.0032,229,906,28139520,31032,-2.6673076847816506,0.01032132,0.2,8390,0.10396891276041667,0.0003,-0.0013670355378114134,0.10700607308834151,0.018023943528532982,0.7852936387062073
450.0,1217.3804,230,906,28262400,31169,-2.69293060498933,0.010914939,0.2,8400,0.11117106119791667,0.0003,-0.00172843352507698,0.1203296715390752,0.05171482264995575,0.794668897986412
450.0,1210.5508,231,906,28385280,31304,-2.6774963060890635,0.010676959,0.2,8410,0.10732828776041667,0.0003,-0.001292674479057799,0.11128342456785807,0.021348044276237488,0.7957456409931183
450.0,1244.2506,232,906,28508160,31440,-2.6374408887450893,0.01022279,0.2,8420,0.0990380859375,0.0003,-0.001545295223853221,0.11223435635940404,0.010295424610376358,0.7783986926078796
450.0,1202.8193,233,906,28631040,31576,-2.6636025761564572,0.011469445,0.2,8430,0.1050439453125,0.0003,-0.0016456878965315507,0.10409765148057583,0.00912354327738285,0.8071697801351547
450.0,1352.8417,234,906,28753920,31713,-2.661413777458171,0.009390877,0.2,8440,0.09454833984375,0.0003,-0.0013634364754458754,0.10391552146046402,0.023071186617016792,0.8119958490133286
450.0,1315.692,235,906,28876800,31847,-2.7174761940538885,0.010472631,0.2,8450,0.10664794921875,0.0003,-0.001955120966085815,0.10483717407521909,0.040322937071323395,0.8583229184150696
450.0,1286.8987,236,906,28999680,31983,-2.7058875486875573,0.01110538,0.2,8460,0.10690836588541666,0.0003,-0.001739327891876504,0.10700949986222744,0.003286397084593773,0.86168073117733
450.0,1219.0916,237,906,29122560,32121,-2.6731777123858533,0.0104546165,0.2,8470,0.10594563802083333,0.0003,-0.0018197719921893925,0.10068176427991905,0.03045191988348961,0.8373905569314957
450.0,1215.31,238,906,29245440,32258,-2.661814685103794,0.010304893,0.2,8480,0.09927408854166667,0.0003,-0.001202936935321001,0.10741093673740883,0.013197068125009537,0.7965577989816666
450.0,1216.5372,239,906,29368320,32394,-2.5939283323039612,0.010871235,0.2,8490,0.09706298828125,0.0003,-0.0018106671649487302,0.09987076337391045,0.05622047558426857,0.7943456619977951
450.0,1279.3933,240,906,29491200,32531,-2.688890753276646,0.011089498,0.2,8500,0.10906494140625,0.0003,-0.0014572782882896719,0.10580071284372632,0.0034163836389780045,0.7725751250982285
450.0,1221.2837,241,906,29614080,32664,-2.6993339403842884,0.010702312,0.2,8510,0.1055810546875,0.0003,-0.001928465185216434,0.1112171464121396,0.09893515706062317,0.7819793820381165
450.0,1233.4398,242,906,29736960,32798,-2.6340719472492733,0.009897804,0.2,8520,0.09817545572916667,0.0003,-0.0012290099259522928,0.09915293709253699,0.06722040474414825,0.7966542392969131
450.0,1217.8835,243,906,29859840,32931,-2.68262476451695,0.012325396,0.2,8530,0.09994791666666666,0.0003,-0.0016717611362764729,0.11175111115289231,0.12870238721370697,0.78497414290905
450.0,1271.8232,244,906,29982720,33068,-2.676194005248447,0.011306588,0.2,8540,0.09909993489583334,0.0003,-0.0018697844928950264,0.10645931924387696,-0.005231212824583054,0.8071706593036652
450.0,1269.172,245,905,30105600,33233,-2.7124162886540093,0.009982371,0.2,8550,0.09750081380208334,0.0003,-0.0011821464213911288,0.11581963824777632,0.05647816136479378,0.7929584085941315
450.0,1231.3247,246,905,30228480,33368,-2.7318213477358224,0.010718427,0.2,8560,0.09431640625,0.0003,-0.0011735593544290168,0.12108752456619792,0.029344309121370316,0.785985916852951
450.0,1196.2234,247,905,30351360,33504,-2.6647764853015543,0.010794636,0.2,8570,0.09568277994791667,0.0003,-0.0015193473321899848,0.10045552651155353,0.04334648698568344,0.8134806454181671
450.0,1250.8481,248,905,30474240,33639,-2.666344310157001,0.0123453755,0.2,8580,0.11205973307291667,0.0003,-0.0023610613901504014,0.11013626689532732,0.0421578586101532,0.8234586715698242
450.0,1221.4586,249,905,30597120,33775,-2.6150224087263148,0.013159525,0.2,8590,0.104638671875,0.0003,-0.0014124404247377242,0.09370812405337346,0.0024725794792175293,0.8141108602285385
450.0,1200.7465,250,905,30720000,33909,-2.690610978975892,0.011283489,0.2,8600,0.10065348307291666,0.0003,-0.0013597140515291053,0.11664974810541025,0.12570878863334656,0.7594397515058517
450.0,1202.2585,251,905,30842880,34075,-2.610308430753648,0.013409989,0.2,8610,0.1068798828125,0.0003,-0.0016141838177221265,0.0959673614969021,0.12299748510122299,0.8197725713253021
448.74,1246.5336,252,905,30965760,34211,-2.642977504792313,0.0123566445,0.2,8620,0.10388916015625,0.0003,-0.0017624028669069958,0.10527210404031696,0.07278330624103546,0.7785789519548416
450.0,1264.237,253,905,31088640,34347,-2.6427395863085987,0.011835217,0.2,8630,0.10225992838541667,0.0003,-0.0014549324230817243,0.10517651740808409,0.030923113226890564,0.777257576584816
450.0,1245.6968,254,905,31211520,34480,-2.6420743226384125,0.01125444,0.2,8640,0.09660319010416667,0.0003,-0.0014023691971427373,0.10864308560351978,0.00963684543967247,0.7621031552553177
450.0,1230.9647,255,905,31334400,34616,-2.666092899615566,0.010436011,0.2,8650,0.10197347005208333,0.0003,-0.0017749264288128568,0.10107082302131554,0.06619200110435486,0.7907968461513519
450.0,1216.9958,256,905,31457280,34749,-2.6616652764255804,0.010364466,0.2,8660,0.09879475911458334,0.0003,-0.001382532145538183,0.09952128791390957,0.02272772789001465,0.8117905706167221
450.0,1201.7273,257,905,31580160,34885,-2.6496353298053146,0.009553816,0.2,8670,0.09676188151041666,0.0003,-0.0011661340658793051,0.10590481644270767,0.05129033327102661,0.7909343242645264
450.0,1318.1752,258,905,31703040,35018,-2.6526860142250857,0.010692491,0.2,8680,0.09268636067708333,0.0003,-0.001330638016879675,0.10069572076080173,0.03193562105298042,0.8079136610031128
450.0,1203.9305,259,905,31825920,35151,-2.6890472807983556,0.010599987,0.2,8690,0.09930094401041667,0.0003,-0.001750525833622305,0.10942963923036586,0.1731840819120407,0.8122523128986359
450.0,1198.2332,260,905,31948800,35288,-2.6704366103559734,0.009761824,0.2,8700,0.09336018880208333,0.0003,-0.001545070160658118,0.10134827273371533,0.02897557057440281,0.8101619184017181
450.0,1314.9995,261,905,32071680,35421,-2.6609949046373367,0.009547371,0.2,8710,0.09887125651041667,0.0003,-0.001719771244615913,0.09760446992178913,0.08821841329336166,0.8151650577783585
450.0,1236.8804,262,905,32194560,35558,-2.7231251361469426,0.011187797,0.2,8720,0.10030110677083333,0.0003,-0.0013112123512989153,0.11324150567292236,0.0435582771897316,0.7904755920171738
450.0,1296.1294,263,905,32317440,35691,-2.66714004188776,0.010706403,0.2,8730,0.09671468098958333,0.0003,-0.0012413126196831096,0.10769883962221986,0.0863223522901535,0.7993355095386505
449.7,1303.5018,264,905,32440320,35824,-2.70495369926095,0.011616139,0.2,8740,0.101220703125,0.0003,-0.001741409209688148,0.10408691873509572,0.005621001124382019,0.8053062856197357
450.0,1193.6144,265,905,32563200,35960,-2.717453902127842,0.012428486,0.2,8750,0.10354085286458334,0.0003,-0.0013498532445191814,0.10330798133004768,-0.006754996255040169,0.814456969499588
450.0,1249.0188,266,905,32686080,36097,-2.6788269285609325,0.009969685,0.2,8760,0.0885205078125,0.0003,-0.0013437279592108098,0.09861199072256568,0.0640786811709404,0.7923536151647568
450.0,1236.8062,267,905,32808960,36234,-2.743884203284979,0.011523729,0.2,8770,0.10109456380208333,0.0003,-0.0015564021014688478,0.10855222639603501,0.13533934950828552,0.8089055567979813
450.0,1274.5454,268,905,32931840,36366,-2.7097037274887166,0.011748781,0.2,8780,0.1003466796875,0.0003,-0.0017069442231574309,0.10334006661675327,0.02950885146856308,0.7865375280380249
450.0,1274.8287,269,905,33054720,36502,-2.754366253055632,0.01165141,0.2,8790,0.10186360677083334,0.0003,-0.0012332781419596964,0.10249754041273264,0.021101506426930428,0.82346211373806
450.0,1161.1034,270,905,33177600,36635,-2.6976851703226568,0.009905891,0.2,8800,0.09834147135416667,0.0003,-0.0016708090699345728,0.08978655093970399,0.017644517123699188,0.8515915870666504
450.0,1236.5706,271,905,33300480,36770,-2.705267677853505,0.011623818,0.2,8810,0.10277099609375,0.0003,-0.0016881402963978569,0.10607018492582332,0.020671380683779716,0.7916984260082245
450.0,1199.176,272,905,33423360,36903,-2.7457919242357214,0.010047921,0.2,8820,0.10224527994791667,0.0003,-0.0016828444778123714,0.1158693737538609,0.016896847635507584,0.7893489450216293
450.0,1237.5897,273,905,33546240,37039,-2.690511935328444,0.0132327555,0.2,8830,0.10591471354166666,0.0003,-0.001805305488354255,0.08921753944428928,0.04543871432542801,0.8765188753604889
450.0,1283.7303,274,905,33669120,37173,-2.6987999816114705,0.011401521,0.2,8840,0.1031103515625,0.0003,-0.0013727552083037152,0.11292940985256185,0.09909051656723022,0.8382775783538818
450.0,1280.1826,275,905,33792000,37309,-2.7214219386378926,0.010503298,0.2,8850,0.10116861979166666,0.0003,-0.001428228115892125,0.12277786356358168,0.13216038048267365,0.7920824289321899
450.0,1196.9934,276,905,33914880,37446,-2.720389277736346,0.018059367,0.2,8860,0.1032666015625,0.0003,-0.00157779327272389,0.11868278074107366,0.05043195188045502,0.8052049875259399
450.0,1319.1952,277,905,34037760,37581,-2.6365701563035446,0.014622301,0.2,8870,0.09875813802083333,0.0003,-0.0014421785801641818,0.09825051284771083,0.09255841374397278,0.8096309304237366
450.0,1256.2527,278,905,34160640,37714,-2.7032190903152027,0.012703757,0.2,8880,0.10396728515625,0.0003,-0.0015430522002710253,0.1169090772010774,0.008793860673904419,0.765751525759697
450.0,1285.7518,279,905,34283520,37846,-2.6704680873453617,0.012515727,0.2,8890,0.10842854817708333,0.0003,-0.0016593214576399382,0.10743540380271345,0.12331143766641617,0.7973732799291611
450.0,1220.5962,280,905,34406400,37981,-2.6648677742977935,0.012091733,0.2,8900,0.10425944010416667,0.0003,-0.0014726542069032197,0.09284589543439022,0.16450144350528717,0.8088200241327286
450.0,1191.0813,281,905,34529280,38114,-2.6555927216634156,0.012022572,0.2,8910,0.10256673177083334,0.0003,-0.001236623137629067,0.09823894698939209,0.003648245707154274,0.7950467765331268
447.22,1190.6001,282,906,34652160,38246,-2.640585428364575,0.011057023,0.2,8920,0.10590087890625,0.0003,-0.0019682282389658213,0.0908680363362267,0.021475378423929214,0.8278525024652481
447.32,1216.9512,283,905,34775040,38383,-2.676359117316703,0.010909966,0.2,8930,0.11011311848958333,0.0003,-0.0018853254726127488,0.0950961585851231,0.03361165523529053,0.8280900567770004
450.0,1195.3534,284,905,34897920,38519,-2.647760495096445,0.010465899,0.2,8940,0.0981005859375,0.0003,-0.0015740532333741915,0.09600056028209414,0.053465187549591064,0.8068044036626816
450.0,1274.8615,285,905,35020800,38654,-2.6320533864820996,0.012771835,0.2,8950,0.09662027994791667,0.0003,0.0006029497391803792,0.0961554814291594,0.07323341816663742,0.8193179816007614
